"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-30,"Crossfire Premier A B05",3,"Seattle United Copa B05",6,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-06-30,"Crossfire Premier A B06",1,"PacNW Maroon B05",4,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-06-30,"WPFC Black B05",5,"Spokane Sounders A B05",2,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-06-30,"FWFC Blue B05",1,"PacNW Blue B05",3,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-06-30,"Eastside FC Blue B05",7,"LWPFC White Orcas B05",0,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-06-30,"WPFC White B05",1,"Eastside FC White B05",2,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-06-30,"LWPFC White Arapaimas B05",2,"WA Rush B05",2,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-06-30,"SGESC Fusion B05",0,"Spokane Sounders B B05",8,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-06-30,"NPSA Titans Navy B05",1,"Western Canada Rush B05",3,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"PacNW Maroon B05",2,"Seattle United Copa B05",2,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-01,"Crossfire Premier A B06",2,"WPFC Black B05",1,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-01,"Spokane Sounders A B05",4,"Crossfire Premier A B05",3,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-01,"LWPFC White Orcas B05",0,"NPSA Titans Navy B05",5,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"Western Canada Rush B05",6,"Eastside FC Blue B05",0,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"Spokane Sounders B B05",1,"WPFC White B05",1,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"WA Rush B05",2,"FWFC Blue B05",0,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"Eastside FC White B05",16,"SGESC Fusion B05",0,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"PacNW Blue B05",1,"LWPFC White Arapaimas B05",3,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"LWPFC White Orcas B05",0,"Western Canada Rush B05",8,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"WPFC White B05",10,"SGESC Fusion B05",0,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"Eastside FC White B05",4,"Spokane Sounders B B05",0,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"FWFC Blue B05",1,"LWPFC White Arapaimas B05",4,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"PacNW Blue B05",2,"WA Rush B05",2,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-01,"Eastside FC Blue B05",0,"NPSA Titans Navy B05",5,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-02,"Crossfire Premier A B05",2,"Crossfire Premier A B06",2,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-02,"Seattle United Copa B05",1,"WPFC Black B05",2,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-02,"PacNW Maroon B05",4,"Spokane Sounders A B05",4,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-02,"PacNW Maroon B05",5,"WPFC Black B05",1,"Rainier Challenge Copa U13","neutral","neutral","Grass"
2017-07-02,"Western Canada Rush B05",0,"Eastside FC White B05",1,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-02,"LWPFC White Arapaimas B05",2,"NPSA Titans Navy B05",5,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-02,"Eastside FC White B05",2,"NPSA Titans Navy B05",4,"Rainier Challenge Samba U13","neutral","neutral","Grass"
2017-07-07,"GS Surf A B05",7,"MVP Rapids Navy B05",1,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-07,"ISC Gunners B B05",0,"LWPFC White Arapaimas B05",7,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-07,"Seattle Celtic Orange B05",2,"LWPFC White Orcas B05",1,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-07,"ISC Gunners C B05",0,"RSA Elite B05",6,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-07,"NEU White B05",2,"Pacific FC Rangers B05",1,"PCU Summer Classic Silver","neutral","neutral","Grass"
2017-07-07,"LYS Black B05",6,"LASC Cuervos B05",0,"PCU Summer Classic Silver","neutral","neutral","Grass"
2017-07-07,"Southside SC Blanco B05",1,"Timber Barons B05",6,"PCU Summer Classic Bronze","neutral","neutral","Grass"
2017-07-07,"PCU Black 1 B05",1,"Eastside Timbers Black B05",7,"PCU Summer Classic Bronze","neutral","neutral","Grass"
2017-07-07,"Timber Barons B05",3,"PCU Black 1 B05",0,"PCU Summer Classic Bronze","neutral","neutral","Grass"
2017-07-07,"NSC Sharks Green B05",0,"Crossfire Select Pratt B05",0,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-07,"Breakers Black B05",0,"NW United Black B05",1,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-07,"Seattle United S Blue B05",2,"Eastside FC Grey B05",0,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-07,"Nortac Sparta Red B05",5,"Seattle United W Blue B05",1,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-07,"FPSC Fury Black B05",1,"Seattle United Shoreline Blue B05",5,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-08,"MVP Rapids Navy B05",3,"LWPFC White Arapaimas B05",5,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-08,"ISC Gunners B B05",0,"GS Surf A B05",9,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-08,"LWPFC White Orcas B05",0,"RSA Elite B05",3,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-08,"ISC Gunners C B05",2,"Seattle Celtic Orange B05",6,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-08,"FC Portland Navy B05",2,"FC Salmon Creek White B05",2,"PCU Summer Classic Gold","neutral","neutral","Grass"
2017-07-08,"HSC Devils B05",4,"Southside SC Azul B05",1,"PCU Summer Classic Gold","neutral","neutral","Grass"
2017-07-08,"FC Salmon Creek White B05",2,"HSC Devils B05",4,"PCU Summer Classic Gold","neutral","neutral","Grass"
2017-07-08,"FC Portland Navy B05",3,"Westside Timbers Copa B05",5,"PCU Summer Classic Gold","neutral","neutral","Grass"
2017-07-08,"Southside SC Azul B05",1,"FC Portland White B05",0,"PCU Summer Classic Gold","neutral","neutral","Grass"
2017-07-08,"Breakers Black B05",1,"NSC Sharks Green B05",4,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-08,"NW United Black B05",3,"Crossfire Select Pratt B05",2,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-08,"Eastside FC Grey B05",4,"Seattle United W Blue B05",4,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-08,"Seattle United Shoreline Blue B05",1,"Nortac Sparta Red B05",2,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-08,"FPSC Fury Black B05",1,"Seattle United S Blue B05",1,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-08,"FPSC Fury Black B05",1,"Eastside FC Grey B05",2,"Seattle Cup BU13 Silver","neutral","neutral","Unk"
