"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"FC Nova Gold JV G06",789,1.38,0.67,33,"ID","Boise","Idaho D3 U11 North U11","Spr Idaho D3 U11 North","NWCL 06"
"NEU White G06",784,1.3,0.69,38,"OR","Portland","PTT G06 Premier","Spr OYS G06 Premier","NWCL 06, OYS State Cup G06"
"FC Nova Gold AH G06",771,1.46,0.56,33,"ID","Boise","Idaho D3 U11 North U11","Spr Idaho D3 U11 North, Spr Idaho D3 U12 South","NWCL 06"
"Washington Timbers Red 1 G06",753,1.32,0.55,33,"WA","Vancouver","PTT G06 Premier","Spr OYS G06 Premier","OYS State Cup G06"
"THUSC Hydrogen G06",739,0.91,0.72,37,"OR","Tualatin Hills","PTT G06 Premier","Spr OYS G06 Premier","NWCL 06, OYS State Cup G06"
"NC Alliance FC G06",738,1.09,0.6,27,"WA","","PSPL WSPL 1 U11","Spr PSPL SuperLeague U11",""
"NEU Blue G06",719,0.89,0.65,37,"OR","Portland","PTT G06 Premier","Spr OYS G06 Premier","OYS State Cup G06"
"Crossfire Premier B G06",715,0.96,0.58,40,"WA","Redmond","RCL G06 Div 2 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 1"
"NSC Genesis G06",715,0.78,0.71,32,"WA","Woodinvile","NPSL Div 1 (06) U11","","Founders Cup G06 Div A"
"Idaho Rush Blue G06",712,1.36,0.4,10,"ID","Boise","Idaho D3 U11 North U11","","NWCL 06"
"FC Nova Gold TP G06",711,1.31,0.41,13,"ID","Boise","Idaho D3 U11 North U11","Spr Idaho D3 U11 North",""
"4H Solo G06",696,1.01,0.48,35,"OR","","PTT G05 Div 1 Red","Spr OYS G06 Premier",""
"FC Nova Gold MM G06",690,0.88,0.53,8,"ID","Boise","","",""
"WPFC White G06",681,0.62,0.71,44,"WA","Tacoma","RCL G06 Div 2 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 2"
"MRFC Blue G06",669,0.79,0.51,30,"WA","Bonney Lake","PSPL Classic 1 U11","Spr PSPL SuperLeague U11","WA Cup U11 Gold U11"
"WA Rush G06",668,0.99,0.41,44,"WA","Everett","RCL G06 Div 2 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 1"
"Crossfire Select Gold-Zein G06",657,0.48,0.77,31,"WA","Redmond","NPSL Div 1 (06) U11","","Founders Cup G06 Div A"
"Crossfire OR CUSC Red G06",656,0.56,0.66,11,"OR","Clackamas","","Spr OYS G06 Premier","OYS State Cup G06"
"ETFC Arsenal Black G06",643,0.69,0.49,26,"OR","Eugene","PTT G06 Premier","Spr OYS G06 Div 1 Red",""
"Spokane Sounders A North G06",642,0.68,0.49,27,"WA","Spokane","IPL East U11","Spr IPL East U11",""
"CWSA Navy G06",638,0.64,0.51,28,"WA","Yakima","PSPL Classic 1 U11, PSPL Classic 2 U11","Spr PSPL SuperLeague U11","WA Cup U11 Gold U11"
"Blackhills FC Black G06",619,0.66,0.43,32,"WA","Olympia","RCL G06 Div 3 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 1"
"Harbor Premier Green G06",618,0.47,0.6,41,"WA","Gig Harbor","RCL G06 Div 2 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 2"
"VYSA Kessler G06",610,0.74,0.36,14,"ID","","IPL West U11, IPL East U11","Spr IPL East U11",""
"Basin Utd Surge G06",606,0.93,0.28,10,"OR","Klamath Falls","SOCL Pacific Crest U12","",""
"Spokane Foxes Mayhem G06",574,0.67,0.31,26,"WA","Spokane","PSPL-Inland Copa 1 U11","Spr PSPL-Inland Copa Classic U11",""
"Idaho Rush Black G06",572,0.36,0.57,25,"ID","Boise","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"Westside Timbers Samba TS G06",568,0.38,0.53,41,"OR","Beaverton","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"Snohomish United Black G06",567,0.44,0.45,37,"WA","Snohomish","RCL G06 Div 2 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 3"
"Valor Maroon Zernick G06",566,0.61,0.32,33,"WA","Spokane","PSPL-Inland Copa 1 U11","Spr PSPL-Inland Copa 1 U12","WA Cup U11 Silver U11"
"HSC Lioness G06",565,0.64,0.31,36,"OR","Hillsboro","PTT G06 Div 1 White","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"Crossfire OR WUSC Navy G06",558,0.47,0.4,33,"OR","West Linn","PTT G06 Div 1 White","Spr OYS G06 Div 1 White","OYS Presidents Cup G06"
"MVP Marauders Navy G06",557,0.55,0.34,31,"WA","Maple Valley","PSPL Classic 1 U11","Spr PSPL Classic U11","WA Cup U11 Silver U11"
"Washington Timbers Red 2 G06",556,0.63,0.29,32,"WA","Vancouver","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"Eastside Timbers Red G06",553,0.67,0.27,30,"OR","Gresham","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red",""
"Highline Select G06",553,0.49,0.37,25,"WA","Burien","NPSL Div 2 (06) U11","","Founders Cup G06 Div A"
"Nortac Sparta Red G06",552,0.47,0.38,25,"WA","Tacoma","PSPL WSPL 1 U11","Spr PSPL SuperLeague U11",""
"Wenatchee FC Kickers G06",547,0.46,0.37,33,"WA","Wenatchee","PSPL Classic 1 U11","Spr PSPL Classic U11","WA Cup U11 Silver U11"
"Crossfire Premier C G06",547,0.51,0.34,44,"WA","Redmond","RCL G06 Div 3 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 2"
"Indie Chicas Lime G06",541,0.6,0.28,20,"ID","Eagle","Idaho D3 U11 North U11","Spr Idaho D3 U11 North","NWCL 06"
"PacNW Blue G06",541,0.45,0.37,39,"WA","Tukwila","RCL G06 Div 2 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 2"
"Capital FC Timbers Black G06",536,0.4,0.41,37,"OR","Salem","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"Pacific FC Earthquakes G06",526,0.74,0.2,34,"WA","Battleground","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Founders Cup G06"
"Seattle United Shoreline Blue G06",524,0.39,0.38,29,"WA","Seattle","NPSL Div 1 (06) U11","","Founders Cup G06 Div A"
"Basin Utd Avalanche G06",523,0.62,0.24,10,"OR","Klamath Falls","SOCL Pacific Crest U12","",""
"TC United Navy G06",515,0.47,0.29,32,"WA","Lacey","PSPL Classic 1 U11","Spr PSPL SuperLeague U11","WA Cup U11 Gold U11"
"Three Rivers SC Black G06",514,0.5,0.27,25,"WA","Pasco","PSPL-Inland Copa 1 U11","Spr PSPL-Inland Copa Classic U11",""
"FC Portland White G06",513,0.63,0.22,31,"OR","Portland","PTT G06 Div 1 White","Spr OYS G06 Div 1 White","OYS Presidents Cup G06"
"Grants Pass YSC Blue G06",511,0.46,0.29,9,"OR","Grants Pass","SOCL Pacific Crest U12","",""
"Endeavour Soccer Academy G06",508,0.38,0.35,18,"WA","","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa Classic U11",""
"Sting SC Timbers Yellow G06",507,0.44,0.3,24,"ID","","IPL West U11, IPL East U11","Spr IPL East U11",""
"Sting SC Timbers Green G06",500,0.58,0.22,24,"ID","","IPL West U11, IPL East U11","Spr IPL East U11",""
"Eastside FC Purple G06",499,0.58,0.21,24,"WA","Preston","RCL G06 Div 3 9Aside","Win RCL G06 Div 2","WYS Presidents Cup G06 Div 2"
"CSC Storm G06",498,0.42,0.29,37,"OR","Corvallis","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"Bend FC Timbers Deschutes G06",494,0.34,0.36,31,"OR","Bend","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"Spokane Sounders B Valley G06",494,0.54,0.22,30,"WA","Spokane","IPL East U11","Spr IPL East U11",""
"Cascade FC Green G06",493,0.34,0.35,34,"WA","Snoqualmie","PSPL Classic 2 U11","Spr PSPL SuperLeague U11","WA Cup U11 Silver U11"
"Crossfire OR LOSC Blue I G06",492,0.56,0.21,30,"OR","Lake Oswego","PTT G06 Div 1 Red","Spr OYS G06 Premier","OYS State Cup G06"
"Table Rock Punishers G06",489,0.45,0.26,18,"OR","","SOCL Pacific Crest U12","",""
"FSC Roses White G06",489,0.6,0.19,29,"OR","","PTT G06 Div 1 Red","Spr OYS G06 Div 1 White","OYS Founders Cup G06"
"Pacific FC Spirit G06",487,0.46,0.25,37,"WA","Battleground","PTT G06 Div 2 East","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"FC Spokane Black Bliss G06",486,0.4,0.28,20,"WA","Spokane","IPL West U11, IPL East U11","Spr IPL East U11",""
"Whatcom FC Rangers Gold G06",485,0.41,0.28,10,"WA","Bellingham","","",""
"NSC Storm White G06",480,0.29,0.37,25,"WA","Woodinvile","NPSL Div 2 (06) U11","",""
"Rogue Valley Timbers White G06",479,0.43,0.25,10,"OR","Medford","SOCL Pacific Crest U12","",""
"BSC Portland Black G06",466,0.41,0.24,20,"OR","Portland","PTT G06 Div 1 White","Spr OYS G06 Div 1 White",""
"FC West G06",466,0.24,0.41,17,"OR","Forest Grove","PTT G06 Div 2 West","",""
"SESC Pumas G06",456,0.49,0.19,32,"OR","","PTT G06 Div 2 East","Spr OYS G06 Div 2 Orange","OYS Founders Cup G06"
"WA Rush Nero G06",456,0.29,0.31,38,"WA","Everett","RCL G06 Div 4 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 3"
"CYSA Timber Barons Green G06",452,0.32,0.28,29,"WA","Kelso","PTT G06 Div 1 White","Spr OYS G06 Div 1 Red",""
"Pacific FC Avalanche G06",445,0.4,0.22,34,"WA","Battleground","PTT G06 Div 2 East","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"Seattle United NE Blue G06",445,0.35,0.24,32,"WA","Seattle","NPSL Div 1 (06) U11","","Founders Cup G06 Div A"
"GS Surf B G06",441,0.33,0.25,30,"WA","Bothel","RCL G06 Div 3 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 2"
"Westside Timbers Copa G06",439,0.41,0.2,35,"OR","Beaverton","PTT G06 Div 1 Red","Spr OYS G06 Div 1 Red","OYS Presidents Cup G06"
"PCU Black G06",431,0.3,0.26,35,"OR","Portland","PTT G06 Div 1 White","Spr OYS G06 Div 1 White","OYS Presidents Cup G06"
"NEU Black G06",427,0.32,0.24,20,"OR","Portland","PTT G06 Div 1 Red","Spr OYS G06 Div 1 White",""
"Spokane Sounders A South G06",425,0.47,0.16,24,"WA","Spokane","IPL West U11, IPL East U11","Spr IPL East U11",""
"FC Portland Red G06",417,0.42,0.17,23,"OR","Portland","PTT G06 Div 2 West","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"ASE Hanson G06",414,0.29,0.23,26,"WA","","PSPL-Inland Copa 1 U11","Spr PSPL-Inland Copa Classic U11",""
"Nortac Sparta White G06",413,0.37,0.18,25,"WA","Tacoma","PSPL Copa Blue U11","Spr PSPL Classic U11",""
"Grants Pass YSC White G06",411,0.45,0.15,9,"OR","Grants Pass","SOCL Pacific Crest U12","",""
"Wenatchee Valley United G06",411,0.32,0.21,23,"WA","Wenatchee","PSPL Classic 2 U11","","WA Cup U11 Silver U11"
"ISC Gunners B G06",409,0.34,0.2,32,"WA","Issaquah","PSPL Classic 1 U11","Spr PSPL Copa U11","WA Cup U11 Bronze U11"
"Eastside Timbers Black G06",409,0.31,0.21,28,"OR","Gresham","PTT G06 Div 2 East","Spr OYS G06 Div 2 Orange","OYS Founders Cup G06"
"Indie Chicas Cyan G06",405,0.34,0.19,25,"ID","Eagle","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"FC Spokane Black Reidt G06",401,0.31,0.2,19,"WA","Spokane","IPL East U11","Spr IPL West U11",""
"Dragons FC G06",400,0.48,0.13,23,"WA","Seattle","PSPL Classic 2 U11","Spr PSPL Classic U11",""
"ETFC Arsenal Red G06",398,0.27,0.23,30,"OR","Eugene","PTT G06 Div 1 White","Spr OYS G06 Div 2 Yellow","OYS Presidents Cup G06"
"Canyon Optimist Inferno G06",398,0.21,0.3,20,"ID","","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"Washington Timbers White 1 G06",394,0.25,0.24,33,"WA","Vancouver","PTT G06 Div 2 East","Spr OYS G06 Div 2 Orange","OYS Founders Cup G06"
"Eastside FC Blue G06",388,0.27,0.21,39,"WA","Preston","RCL G06 Div 3 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 3"
"FC Nova Red SH G06",379,0.3,0.18,17,"ID","Boise","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"Seattle United W Blue G06",375,0.22,0.24,27,"WA","Seattle","NPSL Div 2 (06) U11","","Founders Cup G06 Div A"
"FC Nova Red SB G06",372,0.35,0.15,27,"ID","Boise","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"FC Salmon Creek Nemesis White G06",370,0.28,0.18,25,"WA","Salmon Creek","PTT G06 Div 2 East","Spr OYS G06 Div 2 Orange",""
"Twin Falls Rapids G06",369,0.34,0.15,24,"ID","","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"West Narrows FC Blue G06",366,0.29,0.17,30,"WA","Gig Harbor","PSPL Copa Red U11","Spr PSPL Classic U11","WA Cup U11 Bronze U11"
"THUSC Nitrogen White G06",363,0.29,0.17,29,"OR","Tualatin Hills","PTT G06 Div 2 West","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"Spokane Foxes Dreher G06",362,0.32,0.15,18,"WA","Spokane","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa 1 U11",""
"West Seattle En Fuego G06",362,0.24,0.2,22,"WA","West Seattle","NPSL Div 3 (06) U11","",""
"NW United Black G06",351,0.36,0.12,38,"WA","Burlington","RCL G06 Div 3 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 2"
"Crossfire Select Baba G06",345,0.3,0.14,27,"WA","Redmond","NPSL Div 1 (06) U11","","Founders Cup G06 Div A"
"FSC Roses Red G06",335,0.3,0.13,20,"OR","","PTT G06 Div 2 West","Spr OYS G06 Div 2 Orange",""
"Oregon City Ambush G06",330,0.19,0.2,28,"OR","","PTT G06 Div 1 Red","Spr OYS G06 Div 1 White",""
"Bellevue United Lee G06",328,0.25,0.15,23,"WA","Bellevue","NPSL Div 2 (06) U11","","Founders Cup G06 Div A"
"YCSC Thunder G06",325,0.3,0.12,25,"OR","","PTT G06 Div 2 South","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"FC Spokane Black McGarity G06",324,0.18,0.21,18,"WA","Spokane","IPL West U11, IPL East U11","Spr IPL West U11",""
"Crossfire OR LOSC Blue II G06",323,0.31,0.12,24,"OR","Lake Oswego","PTT G06 Div 2 South","Spr OYS G06 Div 2 Yellow","OYS Founders Cup G06"
"NPSA Titans Navy G06",321,0.3,0.12,11,"WA","Bellevue","","Spr PSPL Copa U11","WA Cup U11 Bronze U11"
"GS Surf C G06",318,0.23,0.16,32,"WA","Bothel","RCL G06 Div 4 9Aside","Win RCL G06 Div 3","WYS Presidents Cup G06 Div 3"
"THUSC Oxygen G06",318,0.21,0.17,34,"OR","Tualatin Hills","PTT G06 Div 1 White","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"FPSC Fury Black G06",317,0.23,0.16,31,"WA","Tacoma","PSPL WSPL 1 U11","Spr PSPL Classic U11","WA Cup U11 Silver U11"
"Seattle Celtic White G06",311,0.22,0.15,30,"WA","Seattle","PSPL Classic 1 U11, PSPL Classic 2 U11","Spr PSPL Classic U11","WA Cup U11 Silver U11"
"PacNW Gold G06",308,0.26,0.13,32,"WA","Tukwila","RCL G06 Div 4 9Aside","Win RCL G06 Div 4","WYS Presidents Cup G06 Div 3"
"Bend FC Timbers Sparks G06",304,0.22,0.15,8,"OR","Bend","","Spr OYS G06 Div 2 Orange",""
"PacNW White G06",297,0.23,0.13,32,"WA","Tukwila","RCL G06 Div 3 9Aside","Win RCL G06 Div 3",""
"RV Slammers Orange G06",286,0.25,0.11,26,"WA","Auburn","NPSL Div 2 (06) U11","","WYS Presidents Cup G06 Div 2"
"Crossfire OR SSC Blue I G06",283,0.16,0.17,30,"OR","Tigard","PTT G06 Div 2 South","Spr OYS G06 Div 2 Red","OYS Founders Cup G06"
"FC Bellevue G06",274,0.17,0.15,10,"WA","Bellevue","","Spr PSPL Classic U11","WA Cup U11 Bronze U11"
"NPSA Titans Navy Mercer Island G06",272,0.34,0.08,13,"WA","Mercer Island","PSPL Copa Red U11","",""
"Crossfire OR WUSC Red G06",259,0.18,0.13,23,"OR","West Linn","PTT G06 Div 2 South","Spr OYS G06 Div 2 Yellow","OYS Founders Cup G06"
"Seattle United S Blue G06",256,0.12,0.2,19,"WA","Seattle","NPSL Div 1 (06) U11","",""
"Hawks SC G06",253,0.27,0.08,8,"WA","Pullman","","Spr PSPL-Inland Copa 1 U11",""
"SSC Shadow United White G06",248,0.17,0.13,21,"WA","Spokane","IPL West U11, IPL East U11","Spr IPL West U11",""
"Bend FC Timbers Bachelor G06",247,0.24,0.09,31,"OR","Bend","PTT G06 Div 1 White","Spr OYS G06 Div 1 White","OYS Presidents Cup G06"
"Rogue Valley Timbers Red G06",247,0.18,0.12,9,"OR","Medford","SOCL Pacific Crest U12","",""
"MVP Marauders White G06",246,0.19,0.11,30,"WA","Maple Valley","PSPL Copa Blue U11","Spr PSPL Copa U11","WA Cup U11 Bronze U11"
"FWFC White G06",241,0.19,0.11,36,"WA","Federal Way","RCL G06 Div 3 9Aside","Win RCL G06 Div 4","WYS Presidents Cup G06 Div 3"
"NEU Silver G06",241,0.17,0.12,27,"OR","Portland","PTT G06 Div 2 East","Spr OYS G06 Div 2 Yellow","OYS Founders Cup G06"
"Ellensburg Elite G06",239,0.24,0.09,18,"WA","Ellensburg","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa Classic U11",""
"Lady Kickers G06",236,0.25,0.08,11,"ID","","","Spr Idaho D3 U11 South",""
"Breakers Red Tobin G06",235,0.15,0.13,28,"WA","Spokane","PSPL-Inland Copa 1 U11","Spr PSPL-Inland Copa Classic U11",""
"PSA Force G06",233,0.12,0.16,22,"WA","Marysville","NPSL Div 1 (06) U11","",""
"THUSC Tungsten G06",232,0.12,0.16,20,"OR","Tualatin Hills","PTT G06 Div 2 West","Spr OYS G06 Div 2 Orange",""
"PVSC United Hotshots G06",225,0.11,0.17,10,"ID","","","",""
"MRFC White G06",218,0.17,0.1,22,"WA","Bonney Lake","PSPL Copa Blue U11","Spr PSPL Copa U11",""
"CBYSA Allen G06",214,0.27,0.06,10,"WA","","PSPL-Inland Copa 2 U11","",""
"Kent United Green G06",208,0.12,0.14,23,"WA","Kent","NPSL Div 2 (06) U11","","Founders Cup G06 Div A"
"Valley Thunder SC G06",207,0.15,0.11,10,"ID","Lewiston","PSPL-Inland Copa 2 North U12","",""
"Normandy Park SC Blue G06",204,0.23,0.07,10,"WA","Tukwila","PSPL Copa Red U11","",""
"PCU White G06",189,0.14,0.11,22,"OR","Portland","PTT G06 Div 2 East","Spr OYS G06 Div 2 Yellow","OYS Founders Cup G06"
"Seattle Celtic Orange G06",187,0.14,0.1,27,"WA","Seattle","PSPL Copa Red U11","Spr PSPL Copa U11",""
"MIFC Islanders G06",187,0.15,0.1,19,"WA","Mercer Island","NPSL Div 3 (06) U11","",""
"ISC Gunners Select G06",180,0.15,0.09,18,"WA","Issaquah","PSPL Copa Blue U11","Spr PSPL Copa U11",""
"NSC Impact Black G06",175,0.2,0.07,22,"WA","Woodinvile","NPSL Div 3 (06) U11","",""
"ASE Hat Tricksters G06",168,0.14,0.09,22,"WA","Pasco","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa 1 U11",""
"Southlake Select Red G06",167,0.17,0.07,23,"WA","Renton","NPSL Div 3 (06) U11","","Founders Cup G06 Div A"
"Idaho Storm Blast G06",163,0.17,0.07,14,"ID","","Idaho D3 U11 South U11","Spr Idaho D3 U11 South",""
"Fuerza FC Academy G06",162,0.18,0.07,13,"WA","Marysville","PSPL Copa Red U11","",""
"THUSC Nobelium G06",159,0.13,0.09,23,"OR","Tualatin Hills","PTT G06 Div 2 South","Spr OYS G06 Div 2 Yellow","OYS Founders Cup G06"
"Crossfire Select Leskinen G06",154,0.12,0.1,23,"WA","Redmond","NPSL Div 2 (06) U11","",""
"BIFC Blue G06",149,0.09,0.12,19,"WA","Bainbridge","NPSL Div 2 (06) U11","",""
"SSC Shadow United Atkinson G06",149,0.17,0.07,18,"WA","Spokane","IPL West U11, IPL East U11","Spr IPL West U11",""
"SGESC Fusion Navy G06",147,0.16,0.07,16,"WA","Graham","PSPL Copa Blue U11","",""
"STU Evolution Black G06",138,0.13,0.08,12,"WA","","NPSL Div 2 (06) U11","",""
"Breakers Red Averett G06",129,0.13,0.07,21,"WA","Spokane","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa 1 U11",""
"Eastside FC Grey G06",109,0.1,0.08,33,"WA","Preston","RCL G06 Div 4 9Aside","Win RCL G06 Div 4","WYS Presidents Cup G06 Div 3"
"Eagleclaw FA Blue Eagles G06",107,0.18,0.05,18,"WA","","PSPL Classic 2 U11","Spr PSPL Copa U11",""
"FC Columbia County G06",102,0.1,0.08,26,"OR","","PTT G06 Div 2 West","Spr OYS G06 Div 2 Orange","OYS Founders Cup G06"
"HSC Newberg G06",101,0.11,0.07,20,"OR","Hillsboro","PTT G06 Div 2 South","Spr OYS G06 Div 2 Yellow",""
"BSC Portland Gold G06",96,0.1,0.08,20,"OR","Portland","PTT G06 Div 2 West","Spr OYS G06 Div 2 Orange",""
"NW United Red G06",89,0.12,0.06,26,"WA","Burlington","RCL G06 Div 4 9Aside","Win RCL G06 Div 4","WYS Presidents Cup G06 Div 3"
"Molalla YS Mayhem G06",87,0.11,0.06,20,"OR","Molalla","PTT G06 Div 2 South","Spr OYS G06 Div 2 Yellow",""
"LYS Red Cheetahs G06",72,0.08,0.08,23,"OR","","PTT G06 Div 2 West","Spr OYS G06 Div 2 Yellow","OYS Founders Cup G06"
"Cheney Storm FC G06",71,0.07,0.09,22,"WA","Cheney","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa 1 U11",""
"Ashland SC Rockers G06",67,0.08,0.08,9,"OR","Ashland","SOCL Pacific Crest U12","",""
"Emerald City FC Green G06",65,0.07,0.09,24,"WA","Seattle","PSPL Classic 2 U11","Spr PSPL Copa U11","WA Cup U11 Bronze U11"
"SGESC Fusion White G06",59,0.12,0.05,13,"WA","Graham","PSPL Copa Blue U11","",""
"Newport FC G06",38,0.08,0.06,15,"WA","Bellevue","NPSL Div 3 (06) U11","",""
"Valor Maroon Welch G06",35,0.11,0.04,16,"WA","Spokane","PSPL-Inland Copa 2 U11","Spr PSPL-Inland Copa 1 U11",""
"WAFC Lil Divas G06",29,0.07,0.07,20,"OR","Woodburn","PTT G06 Div 1 White","Spr OYS G06 Div 2 Red",""
"Harbor Premier White G06",6,0.07,0.06,28,"WA","Gig Harbor","RCL G06 Div 4 9Aside","Win RCL G06 Div 4","WYS Presidents Cup G06 Div 3"
"Seattle Celtic Black G06",-29,0.06,0.05,18,"WA","Seattle","PSPL Copa Red U11","Spr PSPL Copa U11",""
"Lake Hills Shadow G06",-46,0.06,0.05,20,"WA","Bellevue","NPSL Div 3 (06) U11","","Founders Cup G06 Div A"
"Breakers Red Christy G06",-52,0.05,0.05,21,"WA","Spokane","PSPL-Inland Copa 1 U11","Spr PSPL-Inland Copa 1 U11",""
"Seattle United NE White G06",-87,0.06,0.04,19,"WA","Seattle","NPSL Div 3 (06) U11","",""
"FME Fusion G06",-91,0.06,0.03,15,"WA","Fife","NPSL Div 3 (06) U11","",""
"BSC Hood River Black G06",-102,0.03,0.06,11,"OR","Hood River","PTT G06 Div 2 East","",""
"Sun Valley Blue G06",-264,0.01,0.05,12,"ID","Sun Valley","","Spr Idaho D3 U11 South",""
