"name","alt.name","venue"
"CCB Elite B01","CENTRAL CITY BREAKERS UNITED (CND:BC)","SX Cup Boys U17/18 Metro - Tier 2 U17"
"Central WA SA White B01","CWSA B01 White","PSPL Classic - Blue U17"
"Central WA SA White B01","CENTRAL WA SOUNDERS/CWS B01 WHITE LACKEY (WA)","WA Cup Silver U17"
"CFC Royal B01","CFC 01M ROYAL (CND:BC)","SX Cup Boys U17/18 Gold - Tier 3 U17"
"CGA Academy SC Elite B01","CGA Academy Elite (ID)","Region IV Pres Cup U16"
"Chilliwack FC Strikers B01","117 Chilliwack U16 Strikers","Baker Blast U16-17"
"Coastal FC B01","COASTAL FC 01M (CND)","SX Cup Boys U17/18 Premier - Tier 1 U17"
"Coastal FC B01","Coastal FC","BCSPL B01"
"Coastal FC Royal B00","COASTAL FC 00M ROYAL (CND)","SX Cup Boys U17/18 Gold - Tier 3 U17"
"Columbia United Hermiston Heat B01","Hermiston United 01B (OR)","Region IV Pres Cup U16"
"Columbia United Hermiston Heat B01","Hermiston United 01B","PTT Winter B01 Division 1"
"Coquitlam Metro Ford Slovan B01","Coquitlam Metro-Ford SC","BCSPL B01"
"Crossfire Oregon Green I B01","Crossfire Oregon Green 1","Portland Winter Showcase U17"
"Crossfire Oregon Green I B01","Crossfire Oregon 01B Green 1","PTT Winter B01 Premier"
"Crossfire Oregon Green II B01","Crossfire Oregon B'01 Green 2","Portland Winter Showcase U17"
"Crossfire Oregon Green II B01","Crossfire Oregon 01B Green 2","PTT Winter B01 Division 1"
"Crossfire Premier A B01","Crossfire Premier B01 A","RCL B01 Div 1"
"Crossfire Premier A B01","CROSSFIRE PREMIER B01 A (WA)","Nike Crossfire Challenge Super Group U17"
"Crossfire Premier A B01","CROSSFIRE PREMIER BOYS 01A","Showcase of Champions U17/16 Boys"
"Crossfire Premier A B01","Crossfire Premier B01 A Hill","Rainier Challenge Copa U17"
"Crossfire Premier A B01","Crossfire Premier B01 A","WYS Championship B01"
"Crossfire Premier A B02","CROSSFIRE PREMIER B02 A","Showcase of Champions U17/16 Boys"
"Crossfire Premier B B01","Crossfire Premier B01 B","RCL B01 Div 3"
"Crossfire Premier B B01","CROSSFIRE PREMIER B01 B LEE (WA)","Nike Crossfire Challenge Gold Group U17"
"Crossfire Premier B B01","CROSSFIRE PREMIER B01 B LEE (WA)","REDAPT Cup Gold U17"
"Crossfire Premier B B01","Crossfire 01 Lee","Rainier Challenge Copa U17"
"Crossfire Premier B B01","Crossfire Premier B01 B","WYS Presidents Cup B01 Division 1"
"Crossfire Premier USSDA B03","CROSSFIRE PREMIER B03 JAMES (WA)","Nike Crossfire Challenge Super Group U17"
"Crossfire Premier USSDA B03","CROSSFIRE PREMIER 03 ACADEMY (WA)","REDAPT Cup Gold U17"
"Crossfire Premier USSDA B03","CROSSFIRE PREMIER 03 ACADEMY","Showcase of Champions U17/16 Boys"
"Crossfire Select Greenwalt B01","CFS B01 Greenwalt","RCL B01 Div 4"
"Crossfire Select Greenwalt B01","Crossfire Select B01 Greenwalt","Eastside FC Cup BU17"
"Crossfire Select Greenwalt B01","CROSSFIRE SELECT B01 GREENWALT (WA)","Nike Crossfire Challenge Gold Group U17"
"Crossfire Select Greenwalt B01","CROSSFIRE SELECT GREENWALT","Clash At the Border Super"
"Crossfire Select Greenwalt B01","CROSSFIRE SELECT GREENWALT (WA)","Timbers Winter Showcase 2001 Showcase U17"
"Crossfire Select Greenwalt B01","CFS B01 Greenwalt","WYS Presidents Cup B01 Division 1"
"Crossfire Select Luna B02","Crossfire Select B02 Luna","Crossfire Select U17 Gold"
"Crossfire Select Perry B01","Crossfire Select B01 Perry","NPSL DIVISION 3 (01) U17"
"Crossfire Select Perry B01","CFS B01 - Silver - Perry","Founders Cup B01 Div A"
"Crossfire Select Taylor B01","Crossfire Select B01 Taylor","NPSL DIVISION 1 (01) U17"
"Crossfire Select Taylor B01","55 Crossfire Select B01 Taylor","Baker Blast U16-17"
"Crossfire Select Taylor B01","CFS B01 - Gold - Taylor","Founders Cup B01 Div A"
"Crossfire Select Toon B02","Crossfire Select B02 Toon","Crossfire Select U17 Gold"
"Crossfire Yakima A B01","Crossfire Yakima -B01A","RCL B01 Div 2"
"Crossfire Yakima A B01","CROSSFIREYAKIMA B01 (WA)","Nike Crossfire Challenge Gold Group U17"
"CSC Storm Navy B01","CSC 01B","Beaverton Cup U17 Silver"
"Diablo FC B01","GALA FC U17A (WA)","WA Cup Silver U17"
"Eastside FC Blue B01","Eastside FC B01 Blue","Labor Day Cup BU17 Silver"
